AtoB,BtoA,AtoG,GtoA,BtoC,CtoB,BtoE,EtoB,BtoG,GtoB,CtoD,DtoC,DtoE,EtoD,EtoF,FtoE,EtoG,GtoE,FtoG,GtoF,semmi,AB,AG,BC,BE,BG,CD,DE,EF,EG,FG
0.00648229167350484,0.05517956860274059,0.038542202625880095,0.25447511162948244,0.8696503547433995,0.13321519609981047,0.013854834651095972,0.869075872774168,0.07008860255024724,0,0,0,0.4869483986179811,0.08782561166575335,0.13047692300287844,0.6208566157788337,0.028373631900837692,0,0.22610147972864472,0.10863080517612733,0,0,0,0,0,0,1,0,0,0,0
0.00648229167350484,0.08355320050357828,0.038542202625880095,0.22610147972864475,0.6214310977480653,0.28411872605670396,0,0.48447188307168193,0.07008860255024724,0,0.08782561166575335,0.4869483986179811,0,0,0.13047692300287844,0.6208566157788337,0,0,0.22610147972864472,0.10863080517612733,0,0,0,0,0,0,0,1,0,0,0
0.00648229167350484,0.05517956860274059,0.038542202625880095,0.25447511162948244,0.5415525110291345,0.12526817115298783,0.005907809704273323,0,0.07008860255024724,0.540978029059903,0.00794702494682265,0.328097843714265,0.15885055490371613,0.07987858671893071,0,0,0.15885055490371613,0.07397077701465739,0.8469580955074784,0.23910772817900577,0,0,0,0,0,0,0,0,1,0,0
0.00648229167350484,0.08355320050357828,0.038542202625880095,0.22610147972864475,0.5415525110291345,0.12526817115298783,0.005907809704273323,0.5693516609607407,0.07008860255024724,0,0.00794702494682265,0.328097843714265,0.15885055490371613,0.07987858671893071,0.13047692300287844,0.6208566157788337,0,0,0.22610147972864472,0.10863080517612733,0,0,0,0,0,0,0,0,0,1,0
0.00648229167350484,0.05517956860274059,0.038542202625880095,0.25447511162948244,0.5415525110291345,0.12526817115298783,0.07599641225452056,0.540978029059903,0,0,0.00794702494682265,0.328097843714265,0.15885055490371613,0.07987858671893071,0.23910772817900577,0.8469580955074784,0.25447511162948244,0.038542202625880095,0,0,0,0,0,0,0,0,0,0,0,0,1
0.9366000249317996,0.008198140069401224,0.03998814965389197,0.27871695791560647,-0.05250630384810023,0.035657278217130634,0.6097353994558588,-0.37937092932404115,0.02745913814772941,0,0.013614305079922088,0.18525275175863096,0.3149907505725741,0.9524263027609526,0.22697115923830363,0.5730553734369115,0.08801959133427045,0,0.19069736658133601,0.06744728780162138,1,0,0,0,0,0,0,0,0,0,0
0,0,0.9765881745856916,0.2869150979850077,-0.05250630384810023,0.035657278217130634,0,-0.37937092932404115,0.035657278217130634,0.32686462547594086,0.013614305079922088,0.18525275175863096,0.3149907505725741,1.5621617022168115,0.22697115923830363,0.5730553734369115,0.08801959133427045,0.6097353994558588,0.19069736658133601,0.06744728780162138,0,1,0,0,0,0,0,0,0,0,0
0.9765881745856916,0.2869150979850077,0,0,-0.05250630384810023,0.035657278217130634,0.6097353994558588,-0.2913513379897707,0.06744728780162138,0.19069736658133601,0.013614305079922088,0.18525275175863096,0.3149907505725741,0.9524263027609526,0.22697115923830363,0.5730553734369115,0,0,0.19069736658133601,0.06744728780162138,0,0,1,0,0,0,0,0,0,0,0
0.9366000249317996,0.008198140069401224,0.03998814965389197,0.27871695791560647,0,0,0.9366000249317996,0,0,0,0.04927158329705272,0.1327464479105307,0.35064802878970475,0.8999199989128525,0.25443029738603307,0.5730553734369115,0.08801959133427045,0,0.19069736658133601,0.03998814965389197,0,0,0,1,0,0,0,0,0,0,0
0.9366000249317996,0.008198140069401224,0.03998814965389197,0.27871695791560647,0.9366000249317997,0.035657278217130634,0,0,0.02745913814772941,0,0.6233497045357809,-0.1941181775654102,0.3149907505725741,-0.036680026018947265,0.22697115923830363,0.5730553734369115,0.08801959133427045,0,0.19069736658133601,0.06744728780162138,0,0,0,0,1,0,0,0,0,0,0
0.9366000249317996,0.008198140069401224,0.03998814965389197,0.27871695791560647,-0.05250630384810023,0.008198140069401224,0.6097353994558588,-0.37937092932404115,0,0,0.041073443227651496,0.18525275175863096,0.3424498887203035,0.9524263027609526,0.25443029738603307,0.5730553734369115,0.08801959133427045,0,0.19069736658133601,0.03998814965389197,0,0,0,0,0,1,0,0,0,0,0
0.9366000249317996,0.008198140069401224,0.03998814965389197,0.27871695791560647,0.13274644791053072,0.04927158329705272,0.6233497045357809,-0.1941181775654102,0.02745913814772941,0,0,0,0.5002435023312051,0.9660406078408748,0.22697115923830363,0.5730553734369115,0.08801959133427045,0,0.19069736658133601,0.06744728780162138,0,0,0,0,0,0,1,0,0,0,0
0.9366000249317996,0.09621773140367168,0.03998814965389197,0.19069736658133601,0.8999199989128525,0.35064802878970475,0,-0.26365118525725095,0.02745913814772941,0,0.9660406078408748,0.5002435023312051,0,0,0.22697115923830363,0.5730553734369115,0,0,0.19069736658133601,0.06744728780162138,0,0,0,0,0,0,0,1,0,0,0
0.9366000249317996,0.008198140069401224,0.03998814965389197,0.27871695791560647,-0.05250630384810023,0.035657278217130634,0.6097353994558588,0,0.02745913814772941,-0.37937092932404115,0.013614305079922088,0.18525275175863096,0.3149907505725741,0.9524263027609526,0,0,0.3149907505725741,0.3426909033050939,0.7637527400182476,0.29441844703992504,0,0,0,0,0,0,0,0,1,0,0
0.9366000249317996,0.09621773140367168,0.03998814965389197,0.19069736658133601,-0.05250630384810023,0.035657278217130634,0.6097353994558588,-0.2913513379897707,0.02745913814772941,0,0.013614305079922088,0.18525275175863096,0.3149907505725741,0.9524263027609526,0.22697115923830363,0.5730553734369115,0,0,0.19069736658133601,0.06744728780162138,0,0,0,0,0,0,0,0,0,1,0
0.9366000249317996,0.008198140069401224,0.03998814965389197,0.27871695791560647,-0.05250630384810023,0.035657278217130634,0.6371945376035881,-0.37937092932404115,0,0,0.013614305079922088,0.18525275175863096,0.3149907505725741,0.9524263027609526,0.29441844703992504,0.7637527400182476,0.27871695791560647,0.03998814965389197,0,0,0,0,0,0,0,0,0,0,0,0,1
0.07640638677204331,0.5441579801643873,0.037126583289186554,0.41470530844361275,0.0337501391657539,0.615885680504699,0.0487909812851812,0.006134733678891793,0.07172770034031173,0,0.2612996225244953,0.08477120914861354,0.18042787322437398,0.10799412794825396,0.1782956860334112,0.11412886162714575,0.002132187190962781,0,0.41257312125265,0.10885428362949828,1,0,0,0,0,0,0,0,0,0,0
0,0,0.11353297006122987,0.9588632886080001,0.0337501391657539,0.615885680504699,0,0.006134733678891793,0.615885680504699,0.02761540548686211,0.2612996225244953,0.08477120914861354,0.18042787322437398,0.15678510923343517,0.1782956860334112,0.11412886162714575,0.002132187190962781,0.0487909812851812,0.41257312125265,0.10885428362949828,0,1,0,0,0,0,0,0,0,0,0
0.11353297006122987,0.9588632886080001,0,0,0.0337501391657539,0.615885680504699,0.0487909812851812,0.008266920869854574,0.10885428362949828,0.41257312125265,0.2612996225244953,0.08477120914861354,0.18042787322437398,0.10799412794825396,0.1782956860334112,0.11412886162714575,0,0,0.41257312125265,0.10885428362949828,0,0,1,0,0,0,0,0,0,0,0
0.07640638677204331,0.5441579801643873,0.037126583289186554,0.41470530844361275,0,0,0.07640638677204331,0,0,0,0.8771853030291944,0.11852134831436743,0.796313553729073,0.14174426711400784,0.2500233863737229,0.11412886162714575,0.002132187190962781,0,0.41257312125265,0.037126583289186554,0,0,0,1,0,0,0,0,0,0,0
0.07640638677204331,0.5441579801643873,0.037126583289186554,0.41470530844361275,0.07640638677204331,0.615885680504699,0,0,0.07172770034031173,0,0.3100906038096765,0.09090594282750533,0.18042787322437398,0.06533788034196455,0.1782956860334112,0.11412886162714575,0.002132187190962781,0,0.41257312125265,0.10885428362949828,0,0,0,0,1,0,0,0,0,0,0
0.07640638677204331,0.5441579801643873,0.037126583289186554,0.41470530844361275,0.0337501391657539,0.5441579801643873,0.0487909812851812,0.006134733678891793,0,0,0.333027322864807,0.08477120914861354,0.2521555735646857,0.10799412794825396,0.2500233863737229,0.11412886162714575,0.002132187190962781,0,0.41257312125265,0.037126583289186554,0,0,0,0,0,1,0,0,0,0,0
0.07640638677204331,0.5441579801643873,0.037126583289186554,0.41470530844361275,0.11852134831436745,0.8771853030291943,0.3100906038096765,0.09090594282750533,0.07172770034031173,0,0,0,0.2651990823729875,0.36929375047274926,0.1782956860334112,0.11412886162714575,0.002132187190962781,0,0.41257312125265,0.10885428362949828,0,0,0,0,0,0,1,0,0,0,0
0.07640638677204331,0.5462901673553501,0.037126583289186554,0.41257312125265,0.1417442671140079,0.796313553729073,0,-0.11295780569144664,0.07172770034031173,0,0.36929375047274926,0.2651990823729875,0,0,0.1782956860334112,0.11412886162714575,0,0,0.41257312125265,0.10885428362949828,0,0,0,0,0,0,0,1,0,0,0
0.07640638677204331,0.5441579801643873,0.037126583289186554,0.41470530844361275,0.0337501391657539,0.615885680504699,0.0487909812851812,0,0.07172770034031173,0.006134733678891793,0.2612996225244953,0.08477120914861354,0.18042787322437398,0.10799412794825396,0,0,0.18042787322437398,0.059203146663072755,0.5267019828797957,0.2871499696629095,0,0,0,0,0,0,0,0,1,0,0
0.07640638677204331,0.5462901673553501,0.037126583289186554,0.41257312125265,0.0337501391657539,0.615885680504699,0.0487909812851812,0.008266920869854574,0.07172770034031173,0,0.2612996225244953,0.08477120914861354,0.18042787322437398,0.10799412794825396,0.1782956860334112,0.11412886162714575,0,0,0.41257312125265,0.10885428362949828,0,0,0,0,0,0,0,0,0,1,0
0.07640638677204331,0.5441579801643873,0.037126583289186554,0.41470530844361275,0.0337501391657539,0.615885680504699,0.12051868162549292,0.006134733678891793,0,0,0.2612996225244953,0.08477120914861354,0.18042787322437398,0.10799412794825396,0.2871499696629095,0.5267019828797957,0.41470530844361275,0.037126583289186554,0,0,0,0,0,0,0,0,0,0,0,0,1
0.1676909689872776,0.015158759111803416,0.7289400680426841,0.20728606741213867,0.23362228150985684,0.03280540372510404,0.013355853570356208,0.07928716609293546,0.01764664461330063,0,0.11342822931087698,0.025926215544381626,0.15993846968253161,0.04441288687351809,0.02478032142117021,0.12370005296645355,0.1351581482613614,0,0.07212791915077725,0.7465867126559848,1,0,0,0,0,0,0,0,0,0,0
0,0,0.8966310370299617,0.2224448265239421,0.23362228150985684,0.03280540372510404,0,0.07928716609293546,0.03280540372510404,0.15433511541692138,0.11342822931087698,0.025926215544381626,0.15993846968253161,0.0577687404438743,0.02478032142117021,0.12370005296645355,0.1351581482613614,0.013355853570356208,0.07212791915077725,0.7465867126559848,0,1,0,0,0,0,0,0,0,0,0
0.8966310370299617,0.2224448265239421,0,0,0.23362228150985684,0.03280540372510404,0.013355853570356208,0.21444531435429687,0.7465867126559848,0.07212791915077725,0.11342822931087698,0.025926215544381626,0.15993846968253161,0.04441288687351809,0.02478032142117021,0.12370005296645355,0,0,0.07212791915077725,0.7465867126559848,0,0,1,0,0,0,0,0,0,0,0
0.1676909689872776,0.015158759111803416,0.7289400680426841,0.20728606741213867,0,0,0.1676909689872776,0,0,0,0.14623363303598103,0.25954849705423844,0.19274387340763566,0.27803516838337494,0.04242696603447084,0.12370005296645355,0.1351581482613614,0,0.07212791915077725,0.7289400680426841,0,0,0,1,0,0,0,0,0,0,0
0.1676909689872776,0.015158759111803416,0.7289400680426841,0.20728606741213867,0.1676909689872776,0.03280540372510404,0,0,0.01764664461330063,0,0.1267840828812332,0.10521338163731708,0.15993846968253161,0.11034419939609734,0.02478032142117021,0.12370005296645355,0.1351581482613614,0,0.07212791915077725,0.7465867126559848,0,0,0,0,1,0,0,0,0,0,0
0.1676909689872776,0.015158759111803416,0.7289400680426841,0.20728606741213867,0.23362228150985684,0.015158759111803415,0.013355853570356208,0.07928716609293546,0,0,0.1310748739241776,0.025926215544381626,0.17758511429583224,0.04441288687351809,0.04242696603447084,0.12370005296645355,0.1351581482613614,0,0.07212791915077725,0.7289400680426841,0,0,0,0,0,1,0,0,0,0,0
0.1676909689872776,0.015158759111803416,0.7289400680426841,0.20728606741213867,0.25954849705423844,0.14623363303598103,0.1267840828812332,0.10521338163731708,0.01764664461330063,0,0,0,0.18586468522691324,0.15784111618439506,0.02478032142117021,0.12370005296645355,0.1351581482613614,0,0.07212791915077725,0.7465867126559848,0,0,0,0,0,0,1,0,0,0,0
0.1676909689872776,0.15031690737316483,0.7289400680426841,0.07212791915077726,0.27803516838337494,0.19274387340763566,0,0.08556387797492712,0.01764664461330063,0,0.15784111618439506,0.18586468522691324,0,0,0.02478032142117021,0.12370005296645355,0,0,0.07212791915077725,0.7465867126559848,0,0,0,0,0,0,0,1,0,0,0
0.1676909689872776,0.015158759111803416,0.7289400680426841,0.20728606741213867,0.23362228150985684,0.03280540372510404,0.013355853570356208,0,0.01764664461330063,0.07928716609293546,0.11342822931087698,0.025926215544381626,0.15993846968253161,0.04441288687351809,0,0,0.15993846968253161,0.031057033303161882,0.1958279721172308,0.771367034077155,0,0,0,0,0,0,0,0,1,0,0
0.1676909689872776,0.15031690737316483,0.7289400680426841,0.07212791915077726,0.23362228150985684,0.03280540372510404,0.013355853570356208,0.21444531435429687,0.01764664461330063,0,0.11342822931087698,0.025926215544381626,0.15993846968253161,0.04441288687351809,0.02478032142117021,0.12370005296645355,0,0,0.07212791915077725,0.7465867126559848,0,0,0,0,0,0,0,0,0,1,0
0.1676909689872776,0.015158759111803416,0.7289400680426841,0.20728606741213867,0.23362228150985684,0.03280540372510404,0.031002498183656836,0.07928716609293546,0,0,0.11342822931087698,0.025926215544381626,0.15993846968253161,0.04441288687351809,0.771367034077155,0.1958279721172308,0.20728606741213867,0.7289400680426841,0,0,0,0,0,0,0,0,0,0,0,0,1
0.06473121555196015,0.008191454022293798,0.0443475934339943,0.48754509521940076,0.0850728033117515,0.09348835097997332,0.03080500454669248,0.05114659230648383,0.08529689695767953,0,0.7948594377608516,0.006349587285048229,0.16693967280123032,0.24970836639764815,0.017833647694411408,0.300854958704132,0.14910602510681892,0,0.33843907011258184,0.12964449039167383,1,0,0,0,0,0,0,0,0,0,0
0,0,0.10907880898595446,0.4957365492416945,0.0850728033117515,0.09348835097997332,0,0.05114659230648383,0.09348835097997332,0.03392621100526767,0.7948594377608516,0.006349587285048229,0.16693967280123032,0.28051337094434065,0.017833647694411408,0.300854958704132,0.14910602510681892,0.03080500454669248,0.33843907011258184,0.12964449039167383,0,1,0,0,0,0,0,0,0,0,0
0.10907880898595446,0.4957365492416945,0,0,0.0850728033117515,0.09348835097997332,0.03080500454669248,0.20025261741330275,0.12964449039167383,0.33843907011258184,0.7948594377608516,0.006349587285048229,0.16693967280123032,0.24970836639764815,0.017833647694411408,0.300854958704132,0,0,0.33843907011258184,0.12964449039167383,0,0,1,0,0,0,0,0,0,0,0
0.06473121555196015,0.008191454022293798,0.0443475934339943,0.48754509521940076,0,0,0.06473121555196015,0,0,0,0.8883477887408249,0.09142239059679974,0.26042802378120367,0.33478116970939964,0.10313054465209094,0.300854958704132,0.14910602510681892,0,0.33843907011258184,0.0443475934339943,0,0,0,1,0,0,0,0,0,0,0
0.06473121555196015,0.008191454022293798,0.0443475934339943,0.48754509521940076,0.06473121555196015,0.09348835097997332,0,0,0.08529689695767953,0,0.825664442307544,0.05749617959153206,0.16693967280123032,0.2700499541574395,0.017833647694411408,0.300854958704132,0.14910602510681892,0,0.33843907011258184,0.12964449039167383,0,0,0,0,1,0,0,0,0,0,0
0.06473121555196015,0.008191454022293798,0.0443475934339943,0.48754509521940076,0.0850728033117515,0.008191454022293793,0.03080500454669248,0.05114659230648383,0,0,0.880156334718531,0.006349587285048229,0.25223656975890985,0.24970836639764815,0.10313054465209094,0.300854958704132,0.14910602510681892,0,0.33843907011258184,0.0443475934339943,0,0,0,0,0,1,0,0,0,0,0
0.06473121555196015,0.008191454022293798,0.0443475934339943,0.48754509521940076,0.09142239059679973,0.8883477887408249,0.825664442307544,0.05749617959153206,0.08529689695767953,0,0,0,0.17328926008627854,1.0445678041584996,0.017833647694411408,0.300854958704132,0.14910602510681892,0,0.33843907011258184,0.12964449039167383,0,0,0,0,0,0,1,0,0,0,0
0.06473121555196015,0.1572974791291127,0.0443475934339943,0.33843907011258184,0.33478116970939964,0.26042802378120367,0,0.25221630646302806,0.08529689695767953,0,1.0445678041584996,0.17328926008627854,0,0,0.017833647694411408,0.300854958704132,0,0,0.33843907011258184,0.12964449039167383,0,0,0,0,0,0,0,1,0,0,0
0.06473121555196015,0.008191454022293798,0.0443475934339943,0.48754509521940076,0.0850728033117515,0.09348835097997332,0.03080500454669248,0,0.08529689695767953,0.05114659230648383,0.7948594377608516,0.006349587285048229,0.16693967280123032,0.24970836639764815,0,0,0.16693967280123032,0.21890336185095566,0.6392940288167138,0.14747813808608523,0,0,0,0,0,0,0,0,1,0,0
0.06473121555196015,0.1572974791291127,0.0443475934339943,0.33843907011258184,0.0850728033117515,0.09348835097997332,0.03080500454669248,0.20025261741330275,0.08529689695767953,0,0.7948594377608516,0.006349587285048229,0.16693967280123032,0.24970836639764815,0.017833647694411408,0.300854958704132,0,0,0.33843907011258184,0.12964449039167383,0,0,0,0,0,0,0,0,0,1,0
0.06473121555196015,0.008191454022293798,0.0443475934339943,0.48754509521940076,0.0850728033117515,0.09348835097997332,0.11610190150437201,0.05114659230648383,0,0,0.7948594377608516,0.006349587285048229,0.16693967280123032,0.24970836639764815,0.14747813808608523,0.6392940288167138,0.48754509521940076,0.0443475934339943,0,0,0,0,0,0,0,0,0,0,0,0,1
0.6061527959805496,0.2100408517554916,0.029817646400143172,0.1009898868680752,0.4684209974315902,0.23252515894769715,0.11616058173228833,-0.02157121681667107,0.022484307192205566,0,0.2532634740529101,0.2847605921939433,0.29051717915965297,0.1291091591867976,0.26816252591251755,0.10753794237012654,0.022354653247135425,0,0.07863523362093977,0.05230195359234874,1,0,0,0,0,0,0,0,0,0,0
0,0,0.6359704423806928,0.3110307386235668,0.4684209974315902,0.23252515894769715,0,-0.02157121681667107,0.23252515894769715,0.4899922142482613,0.2532634740529101,0.2847605921939433,0.29051717915965297,0.24526974091908593,0.26816252591251755,0.10753794237012654,0.022354653247135425,0.11616058173228833,0.07863523362093977,0.05230195359234874,0,1,0,0,0,0,0,0,0,0,0
0.6359704423806928,0.3110307386235668,0,0,0.4684209974315902,0.23252515894769715,0.11616058173228833,0.0007834364304643571,0.05230195359234874,0.07863523362093977,0.2532634740529101,0.2847605921939433,0.29051717915965297,0.1291091591867976,0.26816252591251755,0.10753794237012654,0,0,0.07863523362093977,0.05230195359234874,0,0,1,0,0,0,0,0,0,0,0
0.6061527959805496,0.2100408517554916,0.029817646400143172,0.1009898868680752,0,0,0.6061527959805496,0,0,0,0.48578863300060726,0.7531815896255335,0.5230423381073501,0.5975301566183878,0.2906468331047231,0.10753794237012654,0.022354653247135425,0,0.07863523362093977,0.029817646400143172,0,0,0,1,0,0,0,0,0,0,0
0.6061527959805496,0.2100408517554916,0.029817646400143172,0.1009898868680752,0.6061527959805496,0.23252515894769715,0,0,0.022484307192205566,0,0.36942405578519844,0.2631893753772722,0.29051717915965297,-0.008622639362161788,0.26816252591251755,0.10753794237012654,0.022354653247135425,0,0.07863523362093977,0.05230195359234874,0,0,0,0,1,0,0,0,0,0,0
0.6061527959805496,0.2100408517554916,0.029817646400143172,0.1009898868680752,0.4684209974315902,0.2100408517554916,0.11616058173228833,-0.02157121681667107,0,0,0.2757477812451157,0.2847605921939433,0.31300148635185854,0.1291091591867976,0.2906468331047231,0.10753794237012654,0.022354653247135425,0,0.07863523362093977,0.029817646400143172,0,0,0,0,0,1,0,0,0,0,0
0.6061527959805496,0.2100408517554916,0.029817646400143172,0.1009898868680752,0.7531815896255335,0.48578863300060726,0.36942405578519844,0.2631893753772722,0.022484307192205566,0,0,0,0.5752777713535963,0.3823726332397077,0.26816252591251755,0.10753794237012654,0.022354653247135425,0,0.07863523362093977,0.05230195359234874,0,0,0,0,0,0,1,0,0,0,0
0.6061527959805496,0.232395505002627,0.029817646400143172,0.07863523362093977,0.5975301566183878,0.5230423381073501,0,-0.27678516527467933,0.022484307192205566,0,0.3823726332397077,0.5752777713535964,0,0,0.26816252591251755,0.10753794237012654,0,0,0.07863523362093977,0.05230195359234874,0,0,0,0,0,0,0,1,0,0,0
0.6061527959805496,0.2100408517554916,0.029817646400143172,0.1009898868680752,0.4684209974315902,0.23252515894769715,0.11616058173228833,0,0.022484307192205566,-0.02157121681667107,0.2532634740529101,0.2847605921939433,0.29051717915965297,0.1291091591867976,0,0,0.29051717915965297,0.01294857745450928,0.1861731759910663,0.3204644795048663,0,0,0,0,0,0,0,0,1,0,0
0.6061527959805496,0.232395505002627,0.029817646400143172,0.07863523362093977,0.4684209974315902,0.23252515894769715,0.11616058173228833,0.0007834364304643571,0.022484307192205566,0,0.2532634740529101,0.2847605921939433,0.29051717915965297,0.1291091591867976,0.26816252591251755,0.10753794237012654,0,0,0.07863523362093977,0.05230195359234874,0,0,0,0,0,0,0,0,0,1,0
0.6061527959805496,0.2100408517554916,0.029817646400143172,0.1009898868680752,0.4684209974315902,0.23252515894769715,0.1386448889244939,-0.02157121681667107,0,0,0.2532634740529101,0.2847605921939433,0.29051717915965297,0.1291091591867976,0.3204644795048663,0.1861731759910663,0.1009898868680752,0.029817646400143172,0,0,0,0,0,0,0,0,0,0,0,0,1
0.11562058711342486,0.03677205521838825,0.6808485916233247,0.10923219423094313,0.14533495282900172,0.21424384557317563,0.04335211514790671,0.07306648086348355,0.17747179035478738,0,0.19160876716864797,0.09352049219430253,0.04163400210869456,0.14763070815642046,0.0015962208050336304,0.220697189019904,0.040037781303660924,0,0.0691944129272822,0.858320381978112,1,0,0,0,0,0,0,0,0,0,0
0,0,0.7964691787367495,0.14600424944933138,0.14533495282900172,0.21424384557317563,0,0.07306648086348355,0.21424384557317563,0.07226847196551815,0.19160876716864797,0.09352049219430253,0.04163400210869456,0.19098282330432717,0.0015962208050336304,0.220697189019904,0.040037781303660924,0.04335211514790671,0.0691944129272822,0.858320381978112,0,1,0,0,0,0,0,0,0,0,0
0.7964691787367495,0.14600424944933138,0,0,0.14533495282900172,0.21424384557317563,0.04335211514790671,0.11310426216714448,0.858320381978112,0.0691944129272822,0.19160876716864797,0.09352049219430253,0.04163400210869456,0.14763070815642046,0.0015962208050336304,0.220697189019904,0,0,0.0691944129272822,0.858320381978112,0,0,1,0,0,0,0,0,0,0,0
0.11562058711342486,0.03677205521838825,0.6808485916233247,0.10923219423094313,0,0,0.11562058711342486,0,0,0,0.4058526127418236,0.23885544502330425,0.25587784768187016,0.29296566098542215,0.17906801115982102,0.220697189019904,0.040037781303660924,0,0.0691944129272822,0.6808485916233247,0,0,0,1,0,0,0,0,0,0,0
0.11562058711342486,0.03677205521838825,0.6808485916233247,0.10923219423094313,0.11562058711342488,0.21424384557317563,0,0,0.17747179035478738,0,0.23496088231655468,0.16658697305778608,0.04163400210869456,0.1773450738719973,0.0015962208050336304,0.220697189019904,0.040037781303660924,0,0.0691944129272822,0.858320381978112,0,0,0,0,1,0,0,0,0,0,0
0.11562058711342486,0.03677205521838825,0.6808485916233247,0.10923219423094313,0.14533495282900172,0.03677205521838825,0.04335211514790671,0.07306648086348355,0,0,0.3690805575234354,0.09352049219430253,0.21910579246348194,0.14763070815642046,0.17906801115982102,0.220697189019904,0.040037781303660924,0,0.0691944129272822,0.6808485916233247,0,0,0,0,0,1,0,0,0,0,0
0.11562058711342486,0.03677205521838825,0.6808485916233247,0.10923219423094313,0.23885544502330425,0.4058526127418236,0.23496088231655468,0.16658697305778608,0.17747179035478738,0,0,0,0.13515449430299709,0.33923947532506843,0.0015962208050336304,0.220697189019904,0.040037781303660924,0,0.0691944129272822,0.858320381978112,0,0,0,0,0,0,1,0,0,0,0
0.11562058711342486,0.07680983652204917,0.6808485916233247,0.0691944129272822,0.2929656609854222,0.25587784768187016,0,0.17574885306696367,0.17747179035478738,0,0.33923947532506843,0.13515449430299709,0,0,0.0015962208050336304,0.220697189019904,0,0,0.0691944129272822,0.858320381978112,0,0,0,0,0,0,0,1,0,0,0
0.11562058711342486,0.03677205521838825,0.6808485916233247,0.10923219423094313,0.14533495282900172,0.21424384557317563,0.04335211514790671,0,0.17747179035478738,0.07306648086348355,0.19160876716864797,0.09352049219430253,0.04163400210869456,0.14763070815642046,0,0,0.04163400210869456,0.10427859300851375,0.2898916019471862,0.8599166027831456,0,0,0,0,0,0,0,0,1,0,0
0.11562058711342486,0.07680983652204917,0.6808485916233247,0.0691944129272822,0.14533495282900172,0.21424384557317563,0.04335211514790671,0.11310426216714448,0.17747179035478738,0,0.19160876716864797,0.09352049219430253,0.04163400210869456,0.14763070815642046,0.0015962208050336304,0.220697189019904,0,0,0.0691944129272822,0.858320381978112,0,0,0,0,0,0,0,0,0,1,0
0.11562058711342486,0.03677205521838825,0.6808485916233247,0.10923219423094313,0.14533495282900172,0.21424384557317563,0.2208239055026941,0.07306648086348355,0,0,0.19160876716864797,0.09352049219430253,0.04163400210869456,0.14763070815642046,0.8599166027831457,0.2898916019471862,0.10923219423094313,0.6808485916233247,0,0,0,0,0,0,0,0,0,0,0,0,1
0.17956973776607107,0.38686172227349036,0.25115715953224227,0.16718022974769534,0.027570361663505252,0.4198261539218493,0.09131597392984865,-0.06068340217271717,0.03296443164835894,0,0.20940984014761066,0.672829809307699,0.05005480269837714,0.29784381081413186,0.0013472531916604142,0.2371604086414147,0.04870754950671673,0,0.11847268024097861,0.2841215911806012,1,0,0,0,0,0,0,0,0,0,0
0,0,0.43072689729831337,0.5540419520211857,0.027570361663505252,0.4198261539218493,0,-0.06068340217271717,0.4198261539218493,0.08825376383622242,0.20940984014761066,0.672829809307699,0.05005480269837714,0.3891597847439805,0.0013472531916604142,0.2371604086414147,0.04870754950671673,0.09131597392984865,0.11847268024097861,0.2841215911806012,0,1,0,0,0,0,0,0,0,0,0
0.43072689729831337,0.5540419520211857,0,0,0.027570361663505252,0.4198261539218493,0.09131597392984865,-0.011975852666000444,0.2841215911806012,0.11847268024097861,0.20940984014761066,0.672829809307699,0.05005480269837714,0.29784381081413186,0.0013472531916604142,0.2371604086414147,0,0,0.11847268024097861,0.2841215911806012,0,0,1,0,0,0,0,0,0,0,0
0.17956973776607107,0.38686172227349036,0.25115715953224227,0.16718022974769534,0,0,0.17956973776607107,0,0,0,0.62923599406946,0.7004001709712042,0.46988095662022644,0.3254141724776371,0.034311684840019355,0.2371604086414147,0.04870754950671673,0,0.11847268024097861,0.25115715953224227,0,0,0,1,0,0,0,0,0,0,0
0.17956973776607107,0.38686172227349036,0.25115715953224227,0.16718022974769534,0.17956973776607107,0.4198261539218493,0,0,0.03296443164835894,0,0.3007258140774593,0.6121464071349818,0.05005480269837714,0.14584443471156605,0.0013472531916604142,0.2371604086414147,0.04870754950671673,0,0.11847268024097861,0.2841215911806012,0,0,0,0,1,0,0,0,0,0,0
0.17956973776607107,0.38686172227349036,0.25115715953224227,0.16718022974769534,0.027570361663505252,0.38686172227349036,0.09131597392984865,-0.06068340217271717,0,0,0.2423742717959696,0.672829809307699,0.08301923434673608,0.29784381081413186,0.034311684840019355,0.2371604086414147,0.04870754950671673,0,0.11847268024097861,0.25115715953224227,0,0,0,0,0,1,0,0,0,0,0
0.17956973776607107,0.38686172227349036,0.25115715953224227,0.16718022974769534,0.7004001709712042,0.62923599406946,0.3007258140774593,0.6121464071349818,0.03296443164835894,0,0,0,0.7228846120060761,0.5072536509617425,0.0013472531916604142,0.2371604086414147,0.04870754950671673,0,0.11847268024097861,0.2841215911806012,0,0,0,0,0,0,1,0,0,0,0
0.17956973776607107,0.4355692717802071,0.25115715953224227,0.11847268024097861,0.3254141724776371,0.46988095662022644,0,0.14449718151990562,0.03296443164835894,0,0.5072536509617426,0.7228846120060761,0,0,0.0013472531916604142,0.2371604086414147,0,0,0.11847268024097861,0.2841215911806012,0,0,0,0,0,0,0,1,0,0,0
